Date,Focal_uniqueID,Filename,Male,DOB,Rank,Group,Observer,Focal_time_begin,Focal_time_end,Focal_duration,Focal_behav_time_begin,UW_behav,Seasonality,Age
2022-08-02,2022-08-02_GN_YVA-6,2022-08-02_GN_YVA_Clean.xlsx,TD,2012-10-23,sub,GN,YVA,15:08:03,15:18:14,0:10:11,15:17:37,NA,5.24,9.8
2022-08-02,2022-08-02_GN_YVA-6,2022-08-02_GN_YVA_Clean.xlsx,TD,2012-10-23,sub,GN,YVA,15:08:03,15:18:14,0:10:11,15:14:53,NA,5.24,9.8
2022-08-03,2022-08-03_BC_SRM-1,2022-08-03_BC_SRM_Clean.xlsx,ES,2013-03-15,alpha,BC,SRM,6:14:45,6:24:55,0:10:10,6:23:11,NA,5.47,9.4
2022-08-03,2022-08-03_BC_SRM-2,2022-08-03_BC_SRM_Clean.xlsx,ES,2013-03-15,alpha,BC,SRM,7:34:48,7:44:58,0:10:10,7:38:33,NA,5.47,9.4
2022-08-03,2022-08-03_BC_SRM-2,2022-08-03_BC_SRM_Clean.xlsx,ES,2013-03-15,alpha,BC,SRM,7:34:48,7:44:58,0:10:10,7:38:42,NA,5.47,9.4
2022-08-03,2022-08-03_BC_SRM-3,2022-08-03_BC_SRM_Clean.xlsx,ES,2013-03-15,alpha,BC,SRM,9:16:07,9:26:19,0:10:12,9:22:32,NA,5.47,9.4
2022-08-03,2022-08-03_BC_SRM-3,2022-08-03_BC_SRM_Clean.xlsx,ES,2013-03-15,alpha,BC,SRM,9:16:07,9:26:19,0:10:12,9:17:40,NA,5.47,9.4
2022-08-03,2022-08-03_BC_SRM-3,2022-08-03_BC_SRM_Clean.xlsx,ES,2013-03-15,alpha,BC,SRM,9:16:07,9:26:19,0:10:12,9:19:39,NA,5.47,9.4
2022-08-03,2022-08-03_BC_SRM-3,2022-08-03_BC_SRM_Clean.xlsx,ES,2013-03-15,alpha,BC,SRM,9:16:07,9:26:19,0:10:12,9:17:46,NA,5.47,9.4
2022-08-03,2022-08-03_BC_YVA-1,2022-08-03_BC_YVA_Clean.xlsx,ES,2013-03-15,alpha,BC,YVA,7:11:16,7:21:34,0:10:18,7:15:33,NA,5.47,9.4
2022-08-03,2022-08-03_BC_YVA-1,2022-08-03_BC_YVA_Clean.xlsx,ES,2013-03-15,alpha,BC,YVA,7:11:16,7:21:34,0:10:18,7:16:39,NA,5.47,9.4
2022-08-03,2022-08-03_BC_YVA-2,2022-08-03_BC_YVA_Clean.xlsx,ES,2013-03-15,alpha,BC,YVA,7:59:42,8:09:52,0:10:10,8:08:31,NA,5.47,9.4
2022-08-03,2022-08-03_BC_YVA-2,2022-08-03_BC_YVA_Clean.xlsx,ES,2013-03-15,alpha,BC,YVA,7:59:42,8:09:52,0:10:10,8:07:57,NA,5.47,9.4
2022-08-03,2022-08-03_BC_YVA-2,2022-08-03_BC_YVA_Clean.xlsx,ES,2013-03-15,alpha,BC,YVA,7:59:42,8:09:52,0:10:10,8:08:34,NA,5.47,9.4
2022-08-03,2022-08-03_BC_YVA-3,2022-08-03_BC_YVA_Clean.xlsx,ES,2013-03-15,alpha,BC,YVA,8:19:42,8:29:55,0:10:13,8:20:54,NA,5.47,9.4
2022-08-04,2022-08-04_AD_SRM-1,2022-08-04_AD_SRM_Clean.xlsx,BD,2010-08-20,alpha,AD,SRM,9:38:38,9:48:47,0:10:09,9:40:56,NA,5.46,12
2022-08-04,2022-08-04_AD_SRM-1,2022-08-04_AD_SRM_Clean.xlsx,BD,2010-08-20,alpha,AD,SRM,9:38:38,9:48:47,0:10:09,9:41:00,NA,5.46,12
2022-08-04,2022-08-04_AD_SRM-2,2022-08-04_AD_SRM_Clean.xlsx,KN,2009-01-01,sub,AD,SRM,9:59:16,10:09:26,0:10:10,9:59:59,NA,5.46,13.6
2022-08-04,2022-08-04_AD_SRM-2,2022-08-04_AD_SRM_Clean.xlsx,KN,2009-01-01,sub,AD,SRM,9:59:16,10:09:26,0:10:10,10:04:50,NA,5.46,13.6
2022-08-04,2022-08-04_AD_SRM-3,2022-08-04_AD_SRM_Clean.xlsx,CG,2011-05-24,sub,AD,SRM,10:57:16,11:07:24,0:10:08,11:03:07,NA,5.46,11.2
2022-08-04,2022-08-04_AD_SRM-3,2022-08-04_AD_SRM_Clean.xlsx,CG,2011-05-24,sub,AD,SRM,10:57:16,11:07:24,0:10:08,11:05:02,NA,5.46,11.2
2022-08-04,2022-08-04_AD_SRM-4,2022-08-04_AD_SRM_Clean.xlsx,WE,2013-11-01,sub,AD,SRM,11:19:07,11:29:20,0:10:13,11:28:18,NA,5.46,8.8
2022-08-04,2022-08-04_AD_YVA-1,2022-08-04_AD_YVA_Clean.xlsx,KN,2009-01-01,sub,AD,YVA,7:01:08,7:11:22,0:10:14,7:05:38,NA,5.46,13.6
2022-08-04,2022-08-04_AD_YVA-2,2022-08-04_AD_YVA_Clean.xlsx,BD,2010-08-20,alpha,AD,YVA,7:44:51,7:55:00,0:10:09,NA,NA,5.46,12
2022-08-04,2022-08-04_AD_YVA-3,2022-08-04_AD_YVA_Clean.xlsx,WE,2013-11-01,sub,AD,YVA,8:08:27,8:18:39,0:10:12,8:14:09,NA,5.46,8.8
2022-08-04,2022-08-04_AD_YVA-3,2022-08-04_AD_YVA_Clean.xlsx,WE,2013-11-01,sub,AD,YVA,8:08:27,8:18:39,0:10:12,8:08:45,NA,5.46,8.8
2022-08-04,2022-08-04_AD_YVA-3,2022-08-04_AD_YVA_Clean.xlsx,WE,2013-11-01,sub,AD,YVA,8:08:27,8:18:39,0:10:12,8:08:55,NA,5.46,8.8
2022-08-04,2022-08-04_AD_YVA-4,2022-08-04_AD_YVA_Clean.xlsx,CG,2011-05-24,sub,AD,YVA,10:36:47,10:46:58,0:10:11,10:45:06,NA,5.46,11.2
2022-08-04,2022-08-04_AD_YVA-4,2022-08-04_AD_YVA_Clean.xlsx,CG,2011-05-24,sub,AD,YVA,10:36:47,10:46:58,0:10:11,10:39:11,NA,5.46,11.2
2022-08-04,2022-08-04_AD_YVA-4,2022-08-04_AD_YVA_Clean.xlsx,CG,2011-05-24,sub,AD,YVA,10:36:47,10:46:58,0:10:11,10:43:28,NA,5.46,11.2
2022-08-04,2022-08-04_AD_YVA-4,2022-08-04_AD_YVA_Clean.xlsx,CG,2011-05-24,sub,AD,YVA,10:36:47,10:46:58,0:10:11,10:42:24,NA,5.46,11.2
2022-08-10,2022-08-10_RM_YVA-1,2022-08-10_RM_YVA_Clean.xlsx,FI,2014-08-25,sub,RM,YVA,6:23:29,6:33:39,0:10:10,6:27:37,NA,5.77,8
2022-08-10,2022-08-10_RM_YVA-1,2022-08-10_RM_YVA_Clean.xlsx,FI,2014-08-25,sub,RM,YVA,6:23:29,6:33:39,0:10:10,6:27:14,NA,5.77,8
2022-08-10,2022-08-10_RM_YVA-10,2022-08-10_RM_YVA_Clean.xlsx,KO,2009-01-01,alpha,RM,YVA,10:00:26,10:10:35,0:10:09,NA,NA,5.77,13.6
2022-08-10,2022-08-10_RM_YVA-11,2022-08-10_RM_YVA_Clean.xlsx,CZ,2006-01-01,sub,RM,YVA,10:33:22,10:43:31,0:10:09,10:41:13,NA,5.77,16.6
2022-08-10,2022-08-10_RM_YVA-12,2022-08-10_RM_YVA_Clean.xlsx,LO,2011-01-01,sub,RM,YVA,10:49:04,10:58:50,0:09:46,10:54:27,NA,5.77,11.6
2022-08-10,2022-08-10_RM_YVA-13,2022-08-10_RM_YVA_Clean.xlsx,FG,2009-02-18,sub,RM,YVA,11:27:57,11:37:54,0:09:57,11:32:46,NA,5.77,13.5
2022-08-10,2022-08-10_RM_YVA-13,2022-08-10_RM_YVA_Clean.xlsx,FG,2009-02-18,sub,RM,YVA,11:27:57,11:37:54,0:09:57,11:32:38,NA,5.77,13.5
2022-08-10,2022-08-10_RM_YVA-13,2022-08-10_RM_YVA_Clean.xlsx,FG,2009-02-18,sub,RM,YVA,11:27:57,11:37:54,0:09:57,11:36:46,NA,5.77,13.5
2022-08-10,2022-08-10_RM_YVA-14,2022-08-10_RM_YVA_Clean.xlsx,FI,2014-08-25,sub,RM,YVA,11:48:29,11:58:34,0:10:05,11:58:00,NA,5.77,8
2022-08-10,2022-08-10_RM_YVA-14,2022-08-10_RM_YVA_Clean.xlsx,FI,2014-08-25,sub,RM,YVA,11:48:29,11:58:34,0:10:05,11:54:33,NA,5.77,8
2022-08-10,2022-08-10_RM_YVA-2,2022-08-10_RM_YVA_Clean.xlsx,LO,2011-01-01,sub,RM,YVA,6:57:05,7:07:09,0:10:04,7:00:47,NA,5.77,11.6
2022-08-10,2022-08-10_RM_YVA-3,2022-08-10_RM_YVA_Clean.xlsx,KO,2009-01-01,alpha,RM,YVA,7:17:18,7:27:28,0:10:10,7:25:20,NA,5.77,13.6
2022-08-10,2022-08-10_RM_YVA-3,2022-08-10_RM_YVA_Clean.xlsx,KO,2009-01-01,alpha,RM,YVA,7:17:18,7:27:28,0:10:10,7:20:03,NA,5.77,13.6
2022-08-10,2022-08-10_RM_YVA-4,2022-08-10_RM_YVA_Clean.xlsx,FG,2009-02-18,sub,RM,YVA,7:41:03,7:51:04,0:10:01,7:48:16,NA,5.77,13.5
2022-08-10,2022-08-10_RM_YVA-4,2022-08-10_RM_YVA_Clean.xlsx,FG,2009-02-18,sub,RM,YVA,7:41:03,7:51:04,0:10:01,7:47:26,NA,5.77,13.5
2022-08-10,2022-08-10_RM_YVA-5,2022-08-10_RM_YVA_Clean.xlsx,CZ,2006-01-01,sub,RM,YVA,8:02:03,8:12:00,0:09:57,8:08:08,UW,5.77,16.6
2022-08-10,2022-08-10_RM_YVA-6,2022-08-10_RM_YVA_Clean.xlsx,LE,1994-05-01,sub,RM,YVA,8:34:58,8:45:05,0:10:07,NA,NA,5.77,28.3
2022-08-10,2022-08-10_RM_YVA-7,2022-08-10_RM_YVA_Clean.xlsx,HE,2014-04-28,sub,RM,YVA,8:58:17,9:08:17,0:10:00,NA,NA,5.77,8.3
2022-08-10,2022-08-10_RM_YVA-8,2022-08-10_RM_YVA_Clean.xlsx,HE,2014-04-28,sub,RM,YVA,9:18:41,9:28:51,0:10:10,9:25:12,NA,5.77,8.3
2022-08-10,2022-08-10_RM_YVA-9,2022-08-10_RM_YVA_Clean.xlsx,LE,1994-05-01,sub,RM,YVA,9:39:06,9:49:16,0:10:10,9:42:21,NA,5.77,28.3
2022-08-10,2022-08-10_RM_YVA-9,2022-08-10_RM_YVA_Clean.xlsx,LE,1994-05-01,sub,RM,YVA,9:39:06,9:49:16,0:10:10,9:41:50,NA,5.77,28.3
2022-08-10,2022-08-10_RM_YVA-9,2022-08-10_RM_YVA_Clean.xlsx,LE,1994-05-01,sub,RM,YVA,9:39:06,9:49:16,0:10:10,9:44:37,NA,5.77,28.3
2022-08-10,2022-08-10_RM_YVA-9,2022-08-10_RM_YVA_Clean.xlsx,LE,1994-05-01,sub,RM,YVA,9:39:06,9:49:16,0:10:10,9:45:50,NA,5.77,28.3
2022-08-11,2022-08-11_LV_DSS-1,2022-08-11_LV_DSS_Clean.xlsx,HG,2007-04-12,sub,LV,DSS,6:24:11,6:34:20,0:10:09,NA,NA,5.62,15.3
2022-08-11,2022-08-11_LV_DSS-2,2022-08-11_LV_DSS_Clean.xlsx,SB,2014-12-02,sub,LV,DSS,6:46:52,6:56:53,0:10:01,6:54:49,NA,5.62,7.7
2022-08-11,2022-08-11_LV_DSS-3,2022-08-11_LV_DSS_Clean.xlsx,BY,2003-01-01,alpha,LV,DSS,7:29:18,7:39:25,0:10:07,7:34:16,NA,5.62,19.6
2022-08-11,2022-08-11_LV_DSS-3,2022-08-11_LV_DSS_Clean.xlsx,BY,2003-01-01,alpha,LV,DSS,7:29:18,7:39:25,0:10:07,7:32:40,NA,5.62,19.6
2022-08-11,2022-08-11_LV_DSS-4,2022-08-11_LV_DSS_Clean.xlsx,PW,2006-01-01,sub,LV,DSS,8:22:22,8:30:05,0:07:43,8:25:25,NA,5.62,16.6
2022-08-11,2022-08-11_LV_SRM-1,2022-08-11_LV_SRM_Clean.xlsx,SB,2014-12-02,sub,LV,SRM,9:21:46,9:31:52,0:10:06,9:26:48,NA,5.62,7.7
2022-08-11,2022-08-11_LV_SRM-2,2022-08-11_LV_SRM_Clean.xlsx,HG,2007-04-12,sub,LV,SRM,9:42:48,9:52:58,0:10:10,9:46:40,NA,5.62,15.3
2022-08-11,2022-08-11_LV_SRM-3,2022-08-11_LV_SRM_Clean.xlsx,BY,2003-01-01,alpha,LV,SRM,10:05:49,10:15:55,0:10:06,10:13:53,UW,5.62,19.6
2022-08-11,2022-08-11_LV_SRM-3,2022-08-11_LV_SRM_Clean.xlsx,BY,2003-01-01,alpha,LV,SRM,10:05:49,10:15:55,0:10:06,10:09:40,NA,5.62,19.6
2022-08-11,2022-08-11_LV_SRM-4,2022-08-11_LV_SRM_Clean.xlsx,PW,2006-01-01,sub,LV,SRM,10:53:56,11:04:01,0:10:05,10:57:44,NA,5.62,16.6
2022-08-12,2022-08-12_LV_MAG-2,2022-08-12_LV_MAG_Clean.xlsx,HG,2007-04-12,sub,LV,MAG,8:24:12,8:33:48,0:09:36,NA,NA,5.88,15.3
2022-08-12,2022-08-12_LV_MAG-3,2022-08-12_LV_MAG_Clean.xlsx,BY,2003-01-01,alpha,LV,MAG,9:11:52,9:21:54,0:10:02,NA,NA,5.88,19.6
2022-08-12,2022-08-12_LV_MAG-4,2022-08-12_LV_MAG_Clean.xlsx,SB,2014-12-02,sub,LV,MAG,9:50:07,9:59:57,0:09:50,NA,NA,5.88,7.7
2022-08-12,2022-08-12_LV_MAG-5,2022-08-12_LV_MAG_Clean.xlsx,PW,2006-01-01,sub,LV,MAG,10:46:21,10:56:24,0:10:03,10:55:22,NA,5.88,16.6
2022-08-12,2022-08-12_LV_YVA-1,2022-08-12_LV_YVA_Clean.xlsx,SB,2014-12-02,sub,LV,YVA,7:15:37,7:25:49,0:10:12,7:25:25,NA,5.88,7.7
2022-08-12,2022-08-12_LV_YVA-2,2022-08-12_LV_YVA_Clean.xlsx,BY,2003-01-01,alpha,LV,YVA,7:58:29,8:08:38,0:10:09,8:04:39,NA,5.88,19.6
2022-08-12,2022-08-12_LV_YVA-2,2022-08-12_LV_YVA_Clean.xlsx,BY,2003-01-01,alpha,LV,YVA,7:58:29,8:08:38,0:10:09,8:05:19,NA,5.88,19.6
2022-08-12,2022-08-12_LV_YVA-2,2022-08-12_LV_YVA_Clean.xlsx,BY,2003-01-01,alpha,LV,YVA,7:58:29,8:08:38,0:10:09,8:06:15,NA,5.88,19.6
2022-08-12,2022-08-12_LV_YVA-2,2022-08-12_LV_YVA_Clean.xlsx,BY,2003-01-01,alpha,LV,YVA,7:58:29,8:08:38,0:10:09,8:03:54,NA,5.88,19.6
2022-08-12,2022-08-12_LV_YVA-2,2022-08-12_LV_YVA_Clean.xlsx,BY,2003-01-01,alpha,LV,YVA,7:58:29,8:08:38,0:10:09,8:01:56,NA,5.88,19.6
2022-08-12,2022-08-12_LV_YVA-2,2022-08-12_LV_YVA_Clean.xlsx,BY,2003-01-01,alpha,LV,YVA,7:58:29,8:08:38,0:10:09,8:00:05,NA,5.88,19.6
2022-08-12,2022-08-12_LV_YVA-3,2022-08-12_LV_YVA_Clean.xlsx,PW,2006-01-01,sub,LV,YVA,8:19:01,8:29:11,0:10:10,8:19:30,NA,5.88,16.6
2022-08-12,2022-08-12_LV_YVA-4,2022-08-12_LV_YVA_Clean.xlsx,SB,2014-12-02,sub,LV,YVA,9:23:52,9:34:00,0:10:08,NA,NA,5.88,7.7
2022-08-12,2022-08-12_LV_YVA-5,2022-08-12_LV_YVA_Clean.xlsx,HG,2007-04-12,sub,LV,YVA,9:37:07,9:47:38,0:10:31,NA,NA,5.88,15.3
2022-08-12,2022-08-12_LV_YVA-6,2022-08-12_LV_YVA_Clean.xlsx,HG,2007-04-12,sub,LV,YVA,9:58:26,10:08:36,0:10:10,9:58:40,NA,5.88,15.3
2022-08-12,2022-08-12_LV_YVA-7,2022-08-12_LV_YVA_Clean.xlsx,BY,2003-01-01,alpha,LV,YVA,10:39:31,10:49:41,0:10:10,10:39:48,NA,5.88,19.6
2022-08-12,2022-08-12_LV_YVA-7,2022-08-12_LV_YVA_Clean.xlsx,BY,2003-01-01,alpha,LV,YVA,10:39:31,10:49:41,0:10:10,10:43:57,NA,5.88,19.6
2022-08-12,2022-08-12_LV_YVA-8,2022-08-12_LV_YVA_Clean.xlsx,PW,2006-01-01,sub,LV,YVA,10:57:53,11:08:01,0:10:08,11:07:58,NA,5.88,16.6
2022-08-12,2022-08-12_LV_YVA-8,2022-08-12_LV_YVA_Clean.xlsx,PW,2006-01-01,sub,LV,YVA,10:57:53,11:08:01,0:10:08,11:07:36,NA,5.88,16.6
2022-08-12,2022-08-12_LV_YVA-8,2022-08-12_LV_YVA_Clean.xlsx,PW,2006-01-01,sub,LV,YVA,10:57:53,11:08:01,0:10:08,11:07:05,NA,5.88,16.6
2022-08-12,2022-08-12_LV_YVA-8,2022-08-12_LV_YVA_Clean.xlsx,PW,2006-01-01,sub,LV,YVA,10:57:53,11:08:01,0:10:08,11:06:29,NA,5.88,16.6
2022-08-12,2022-08-12_LV_YVA-8,2022-08-12_LV_YVA_Clean.xlsx,PW,2006-01-01,sub,LV,YVA,10:57:53,11:08:01,0:10:08,11:01:23,NA,5.88,16.6
2022-08-12,2022-08-12_LV_YVA-8,2022-08-12_LV_YVA_Clean.xlsx,PW,2006-01-01,sub,LV,YVA,10:57:53,11:08:01,0:10:08,11:06:32,NA,5.88,16.6
2022-08-16,2022-08-16_AD_MAG-1,2022-08-16_AD_MAG_Clean.xlsx,KN,2009-01-01,sub,AD,MAG,8:29:27,8:39:30,0:10:03,8:34:22,NA,4.93,13.6
2022-08-16,2022-08-16_AD_MAG-2,2022-08-16_AD_MAG_Clean.xlsx,CG,2011-05-24,sub,AD,MAG,9:00:42,9:10:37,0:09:55,NA,NA,4.93,11.2
2022-08-16,2022-08-16_AD_MAG-3,2022-08-16_AD_MAG_Clean.xlsx,WE,2013-11-01,sub,AD,MAG,9:20:58,9:31:47,0:10:49,9:22:31,NA,4.93,8.8
2022-08-16,2022-08-16_AD_MAG-3,2022-08-16_AD_MAG_Clean.xlsx,WE,2013-11-01,sub,AD,MAG,9:20:58,9:31:47,0:10:49,9:30:26,NA,4.93,8.8
2022-08-16,2022-08-16_AD_MAG-4,2022-08-16_AD_MAG_Clean.xlsx,BD,2010-08-20,alpha,AD,MAG,9:42:25,9:52:26,0:10:01,9:43:02,NA,4.93,12
2022-08-16,2022-08-16_AD_YVA-1,2022-08-16_AD_YVA_Clean.xlsx,BD,2010-08-20,alpha,AD,YVA,6:47:37,6:57:48,0:10:11,6:57:07,NA,4.93,12
2022-08-16,2022-08-16_AD_YVA-2,2022-08-16_AD_YVA_Clean.xlsx,CG,2011-05-24,sub,AD,YVA,7:14:55,7:25:07,0:10:12,NA,NA,4.93,11.2
2022-08-16,2022-08-16_AD_YVA-3,2022-08-16_AD_YVA_Clean.xlsx,KN,2009-01-01,sub,AD,YVA,8:08:43,8:18:52,0:10:09,8:16:17,NA,4.93,13.6
2022-08-16,2022-08-16_AD_YVA-3,2022-08-16_AD_YVA_Clean.xlsx,KN,2009-01-01,sub,AD,YVA,8:08:43,8:18:52,0:10:09,8:16:20,NA,4.93,13.6
2022-08-16,2022-08-16_AD_YVA-4,2022-08-16_AD_YVA_Clean.xlsx,WE,2013-11-01,sub,AD,YVA,8:57:16,9:07:26,0:10:10,NA,NA,4.93,8.8
2022-08-16,2022-08-16_AD_YVA-5,2022-08-16_AD_YVA_Clean.xlsx,BD,2010-08-20,alpha,AD,YVA,9:17:26,9:27:39,0:10:13,9:23:48,NA,4.93,12
2022-08-16,2022-08-16_AD_YVA-5,2022-08-16_AD_YVA_Clean.xlsx,BD,2010-08-20,alpha,AD,YVA,9:17:26,9:27:39,0:10:13,9:25:06,NA,4.93,12
2022-08-16,2022-08-16_AD_YVA-5,2022-08-16_AD_YVA_Clean.xlsx,BD,2010-08-20,alpha,AD,YVA,9:17:26,9:27:39,0:10:13,9:26:51,NA,4.93,12
2022-08-16,2022-08-16_AD_YVA-5,2022-08-16_AD_YVA_Clean.xlsx,BD,2010-08-20,alpha,AD,YVA,9:17:26,9:27:39,0:10:13,9:23:23,NA,4.93,12
2022-08-16,2022-08-16_AD_YVA-5,2022-08-16_AD_YVA_Clean.xlsx,BD,2010-08-20,alpha,AD,YVA,9:17:26,9:27:39,0:10:13,9:22:18,NA,4.93,12
2022-08-16,2022-08-16_AD_YVA-5,2022-08-16_AD_YVA_Clean.xlsx,BD,2010-08-20,alpha,AD,YVA,9:17:26,9:27:39,0:10:13,9:26:20,NA,4.93,12
2022-08-16,2022-08-16_AD_YVA-6,2022-08-16_AD_YVA_Clean.xlsx,WE,2013-11-01,sub,AD,YVA,9:37:07,9:47:23,0:10:16,9:39:19,NA,4.93,8.8
2022-08-16,2022-08-16_AD_YVA-7,2022-08-16_AD_YVA_Clean.xlsx,KN,2009-01-01,sub,AD,YVA,9:56:31,10:06:44,0:10:13,10:06:38,NA,4.93,13.6
2022-08-16,2022-08-16_AD_YVA-7,2022-08-16_AD_YVA_Clean.xlsx,KN,2009-01-01,sub,AD,YVA,9:56:31,10:06:44,0:10:13,9:57:07,NA,4.93,13.6
2022-08-16,2022-08-16_AD_YVA-7,2022-08-16_AD_YVA_Clean.xlsx,KN,2009-01-01,sub,AD,YVA,9:56:31,10:06:44,0:10:13,9:59:14,NA,4.93,13.6
2022-08-16,2022-08-16_AD_YVA-8,2022-08-16_AD_YVA_Clean.xlsx,CG,2011-05-24,sub,AD,YVA,10:16:26,10:26:37,0:10:11,10:19:39,NA,4.93,11.2
2022-08-16,2022-08-16_AD_YVA-8,2022-08-16_AD_YVA_Clean.xlsx,CG,2011-05-24,sub,AD,YVA,10:16:26,10:26:37,0:10:11,10:21:20,NA,4.93,11.2
2022-08-16,2022-08-16_AD_YVA-8,2022-08-16_AD_YVA_Clean.xlsx,CG,2011-05-24,sub,AD,YVA,10:16:26,10:26:37,0:10:11,10:24:27,NA,4.93,11.2
2022-08-17,2022-08-17_BC_SRM-1,2022-08-17_BC_SRM_Clean.xlsx,ES,2013-03-15,alpha,BC,SRM,5:55:52,6:06:06,0:10:14,5:56:34,NA,5.75,9.4
2022-08-17,2022-08-17_BC_SRM-1,2022-08-17_BC_SRM_Clean.xlsx,ES,2013-03-15,alpha,BC,SRM,5:55:52,6:06:06,0:10:14,6:05:27,UW,5.75,9.4
2022-08-17,2022-08-17_BC_SRM-2,2022-08-17_BC_SRM_Clean.xlsx,ES,2013-03-15,alpha,BC,SRM,6:35:10,6:45:18,0:10:08,6:41:40,UW,5.75,9.4
2022-08-17,2022-08-17_BC_SRM-2,2022-08-17_BC_SRM_Clean.xlsx,ES,2013-03-15,alpha,BC,SRM,6:35:10,6:45:18,0:10:08,6:40:55,UW,5.75,9.4
2022-08-17,2022-08-17_BC_SRM-3,2022-08-17_BC_SRM_Clean.xlsx,ES,2013-03-15,alpha,BC,SRM,8:15:21,8:25:28,0:10:07,8:25:07,NA,5.75,9.4
2022-08-17,2022-08-17_BC_SRM-3,2022-08-17_BC_SRM_Clean.xlsx,ES,2013-03-15,alpha,BC,SRM,8:15:21,8:25:28,0:10:07,8:19:31,NA,5.75,9.4
2022-08-17,2022-08-17_BC_SRM-3,2022-08-17_BC_SRM_Clean.xlsx,ES,2013-03-15,alpha,BC,SRM,8:15:21,8:25:28,0:10:07,8:16:42,NA,5.75,9.4
2022-08-17,2022-08-17_BC_SRM-3,2022-08-17_BC_SRM_Clean.xlsx,ES,2013-03-15,alpha,BC,SRM,8:15:21,8:25:28,0:10:07,8:17:52,NA,5.75,9.4
2022-08-17,2022-08-17_BC_SRM-3,2022-08-17_BC_SRM_Clean.xlsx,ES,2013-03-15,alpha,BC,SRM,8:15:21,8:25:28,0:10:07,8:20:54,NA,5.75,9.4
2022-08-17,2022-08-17_BC_SRM-4,2022-08-17_BC_SRM_Clean.xlsx,ES,2013-03-15,alpha,BC,SRM,9:59:05,10:09:05,0:10:00,NA,NA,5.75,9.4
2022-08-18,2022-08-18_GN_SRM-1,2022-08-18_GN_SRM_Clean.xlsx,TD,2012-10-23,sub,GN,SRM,6:28:51,6:39:00,0:10:09,6:31:55,NA,5.7,9.8
2022-08-18,2022-08-18_GN_SRM-2,2022-08-18_GN_SRM_Clean.xlsx,EC,2009-01-01,sub,GN,SRM,7:20:58,7:31:03,0:10:05,7:27:32,NA,5.7,13.6
2022-08-18,2022-08-18_GN_SRM-2,2022-08-18_GN_SRM_Clean.xlsx,EC,2009-01-01,sub,GN,SRM,7:20:58,7:31:03,0:10:05,7:24:07,NA,5.7,13.6
2022-08-18,2022-08-18_GN_SRM-3,2022-08-18_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,7:58:32,8:08:41,0:10:09,8:03:12,NA,5.7,14.6
2022-08-18,2022-08-18_GN_SRM-3,2022-08-18_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,7:58:32,8:08:41,0:10:09,7:58:53,NA,5.7,14.6
2022-08-18,2022-08-18_GN_SRM-4,2022-08-18_GN_SRM_Clean.xlsx,EC,2009-01-01,sub,GN,SRM,8:45:52,8:55:59,0:10:07,NA,NA,5.7,13.6
2022-08-18,2022-08-18_GN_SRM-5,2022-08-18_GN_SRM_Clean.xlsx,TD,2012-10-23,sub,GN,SRM,9:17:31,9:27:34,0:10:03,9:17:51,NA,5.7,9.8
2022-08-18,2022-08-18_GN_SRM-6,2022-08-18_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,10:09:18,10:19:20,0:10:02,10:11:54,NA,5.7,14.6
2022-08-18,2022-08-18_GN_YVA-1,2022-08-18_GN_YVA_Clean.xlsx,DD,2008-01-01,alpha,GN,YVA,6:17:10,6:27:23,0:10:13,6:21:27,NA,5.7,14.6
2022-08-18,2022-08-18_GN_YVA-2,2022-08-18_GN_YVA_Clean.xlsx,TD,2012-10-23,sub,GN,YVA,6:40:54,6:51:05,0:10:11,6:45:33,NA,5.7,9.8
2022-08-18,2022-08-18_GN_YVA-2,2022-08-18_GN_YVA_Clean.xlsx,TD,2012-10-23,sub,GN,YVA,6:40:54,6:51:05,0:10:11,6:45:41,NA,5.7,9.8
2022-08-18,2022-08-18_GN_YVA-2,2022-08-18_GN_YVA_Clean.xlsx,TD,2012-10-23,sub,GN,YVA,6:40:54,6:51:05,0:10:11,6:50:07,NA,5.7,9.8
2022-08-18,2022-08-18_GN_YVA-2,2022-08-18_GN_YVA_Clean.xlsx,TD,2012-10-23,sub,GN,YVA,6:40:54,6:51:05,0:10:11,6:44:02,NA,5.7,9.8
2022-08-18,2022-08-18_GN_YVA-2,2022-08-18_GN_YVA_Clean.xlsx,TD,2012-10-23,sub,GN,YVA,6:40:54,6:51:05,0:10:11,6:42:41,NA,5.7,9.8
2022-08-18,2022-08-18_GN_YVA-3,2022-08-18_GN_YVA_Clean.xlsx,EC,2009-01-01,sub,GN,YVA,7:11:09,7:21:21,0:10:12,7:17:18,NA,5.7,13.6
2022-08-18,2022-08-18_GN_YVA-4,2022-08-18_GN_YVA_Clean.xlsx,DD,2008-01-01,alpha,GN,YVA,8:42:24,8:52:35,0:10:11,NA,NA,5.7,14.6
2022-08-18,2022-08-18_GN_YVA-5,2022-08-18_GN_YVA_Clean.xlsx,EC,2009-01-01,sub,GN,YVA,9:02:43,9:12:52,0:10:09,9:10:25,NA,5.7,13.6
