Beh_focalname,Beh_type,Behav,Group,Rank,Indiv,DOB,Date,Beh_filename,WetDry,Date_time_begin,Date_time_end,Duration,Dur_min_corrected,Year,Time,DayRain,AveRain,MaxTemp,MinTemp,MeanTemp,z.AveRain,z.MeanTemp,z.DayRain,Age,z.Age
2022-09-22_GN_RSB_Clean.xlsx.9,NA,NA,GN,Subord,EC,2009-01-01,2022-09-22,2022-09-22_GN_RSB_Clean.xlsx,WET,2022-09-22T10:46:24Z,2022-09-22T10:56:25Z,0:10:01,10.02,2022,10:46:24,10.8,15.36,25.7,23.3,24.5,2.320665376,-1.505746091,0.866930079,13.7,0.210677738
2022-09-22_GN_WTA_Clean.xlsx.1,NA,NA,GN,Subord,TD,2012-10-23,2022-09-22,2022-09-22_GN_WTA_Clean.xlsx,WET,2022-09-22T07:06:59Z,2022-09-22T07:16:57Z,0:09:58,9.97,2022,7:06:59,10.8,15.36,25.7,23.3,24.5,2.320665376,-1.505746091,0.866930079,9.9,-0.802277062
2022-09-22_GN_WTA_Clean.xlsx.2,NA,NA,GN,Subord,EC,2009-01-01,2022-09-22,2022-09-22_GN_WTA_Clean.xlsx,WET,2022-09-22T07:27:12Z,2022-09-22T07:37:10Z,0:09:58,9.97,2022,7:27:12,10.8,15.36,25.7,23.3,24.5,2.320665376,-1.505746091,0.866930079,13.7,0.210677738
2022-09-22_GN_WTA_Clean.xlsx.3,NA,NA,AD,Alpha,BD,2010-08-20,2022-09-22,2022-09-22_GN_WTA_Clean.xlsx,WET,2022-09-22T08:23:42Z,2022-09-22T08:33:44Z,0:10:02,10.03,2022,8:23:42,10.8,15.36,25.7,23.3,24.5,2.320665376,-1.505746091,0.866930079,12.1,-0.215829546
2022-09-22_GN_WTA_Clean.xlsx.4,NA,NA,GN,Subord,TD,2012-10-23,2022-09-22,2022-09-22_GN_WTA_Clean.xlsx,WET,2022-09-22T08:52:49Z,2022-09-22T09:02:33Z,0:09:44,9.73,2022,8:52:49,10.8,15.36,25.7,23.3,24.5,2.320665376,-1.505746091,0.866930079,9.9,-0.802277062
2022-09-22_GN_WTA_Clean.xlsx.5,NA,NA,GN,Subord,EC,2009-01-01,2022-09-22,2022-09-22_GN_WTA_Clean.xlsx,WET,2022-09-22T09:12:47Z,2022-09-22T09:22:41Z,0:09:54,9.9,2022,9:12:47,10.8,15.36,25.7,23.3,24.5,2.320665376,-1.505746091,0.866930079,13.7,0.210677738
2022-09-22_GN_WTA_Clean.xlsx.6,NA,NA,GN,Alpha,DD,2008-01-01,2022-09-22,2022-09-22_GN_WTA_Clean.xlsx,WET,2022-09-22T09:32:53Z,2022-09-22T09:42:37Z,0:09:44,9.73,2022,9:32:53,10.8,15.36,25.7,23.3,24.5,2.320665376,-1.505746091,0.866930079,14.7,0.477244791
2022-09-22_GN_WTA_Clean.xlsx.7,NA,NA,GN,Subord,TD,2012-10-23,2022-09-22,2022-09-22_GN_WTA_Clean.xlsx,WET,2022-09-22T10:04:37Z,2022-09-22T10:14:40Z,0:10:03,10.05,2022,10:04:37,10.8,15.36,25.7,23.3,24.5,2.320665376,-1.505746091,0.866930079,9.9,-0.802277062
2022-09-22_GN_WTA_Clean.xlsx.8,NA,NA,GN,Alpha,DD,2008-01-01,2022-09-22,2022-09-22_GN_WTA_Clean.xlsx,WET,2022-09-22T10:30:16Z,2022-09-22T10:40:06Z,0:09:50,9.83,2022,10:30:16,10.8,15.36,25.7,23.3,24.5,2.320665376,-1.505746091,0.866930079,14.7,0.477244791
2022-09-22_GN_WTA_Clean.xlsx.9,NA,NA,GN,Subord,EC,2009-01-01,2022-09-22,2022-09-22_GN_WTA_Clean.xlsx,WET,2022-09-22T11:06:12Z,2022-09-22T11:16:18Z,0:10:06,10.1,2022,11:06:12,10.8,15.36,25.7,23.3,24.5,2.320665376,-1.505746091,0.866930079,13.7,0.210677738
2022-09-27_BC_MAG_Clean.xlsx.2,NA,NA,BC,Alpha,ES,2013-03-15,2022-09-27,2022-09-27_BC_MAG_Clean.xlsx,WET,2022-09-27T12:35:41Z,2022-09-27T12:45:36Z,0:09:55,9.92,2022,12:35:41,4.3,12.81,25.5,23.3,24.4,1.798513643,-1.560476212,0.124728439,9.5,-0.908903884
2022-09-27_BC_MAG_Clean.xlsx.3,NA,NA,BC,Alpha,ES,2013-03-15,2022-09-27,2022-09-27_BC_MAG_Clean.xlsx,WET,2022-09-27T12:57:29Z,2022-09-27T13:07:29Z,0:10:00,10,2022,12:57:29,4.3,12.81,25.5,23.3,24.4,1.798513643,-1.560476212,0.124728439,9.5,-0.908903884
2022-09-27_BC_MAG_Clean.xlsx.4,NA,NA,BC,Alpha,ES,2013-03-15,2022-09-27,2022-09-27_BC_MAG_Clean.xlsx,WET,2022-09-27T13:18:24Z,2022-09-27T13:28:27Z,0:10:03,10.05,2022,13:18:24,4.3,12.81,25.5,23.3,24.4,1.798513643,-1.560476212,0.124728439,9.5,-0.908903884
2022-09-27_BC_MAG_Clean.xlsx.5,NA,NA,BC,Alpha,ES,2013-03-15,2022-09-27,2022-09-27_BC_MAG_Clean.xlsx,WET,2022-09-27T13:39:13Z,2022-09-27T13:49:12Z,0:09:59,9.98,2022,13:39:13,4.3,12.81,25.5,23.3,24.4,1.798513643,-1.560476212,0.124728439,9.5,-0.908903884
2022-09-27_BC_MAG_Clean.xlsx.6,NA,NA,BC,Alpha,ES,2013-03-15,2022-09-27,2022-09-27_BC_MAG_Clean.xlsx,WET,2022-09-27T14:00:48Z,2022-09-27T14:10:54Z,0:10:06,10.1,2022,14:00:48,4.3,12.81,25.5,23.3,24.4,1.798513643,-1.560476212,0.124728439,9.5,-0.908903884
2022-09-27_BC_MAG_Clean.xlsx.7,NA,NA,BC,Alpha,ES,2013-03-15,2022-09-27,2022-09-27_BC_MAG_Clean.xlsx,WET,2022-09-27T14:22:04Z,2022-09-27T14:32:21Z,0:10:17,10.28,2022,14:22:04,4.3,12.81,25.5,23.3,24.4,1.798513643,-1.560476212,0.124728439,9.5,-0.908903884
2022-09-27_BC_MAG_Clean.xlsx.8,NA,NA,BC,Alpha,ES,2013-03-15,2022-09-27,2022-09-27_BC_MAG_Clean.xlsx,WET,2022-09-27T14:44:53Z,2022-09-27T14:54:56Z,0:10:03,10.05,2022,14:44:53,4.3,12.81,25.5,23.3,24.4,1.798513643,-1.560476212,0.124728439,9.5,-0.908903884
2022-09-27_BC_WTA_Clean.xlsx.1,NA,NA,BC,Alpha,ES,2013-03-15,2022-09-27,2022-09-27_BC_WTA_Clean.xlsx,WET,2022-09-27T07:04:35Z,2022-09-27T07:14:39Z,0:10:04,10.07,2022,7:04:35,4.3,12.81,25.5,23.3,24.4,1.798513643,-1.560476212,0.124728439,9.5,-0.908903884
2022-09-27_BC_WTA_Clean.xlsx.2,NA,NA,BC,Alpha,ES,2013-03-15,2022-09-27,2022-09-27_BC_WTA_Clean.xlsx,WET,2022-09-27T08:01:50Z,2022-09-27T08:11:59Z,0:10:09,10.15,2022,8:01:50,4.3,12.81,25.5,23.3,24.4,1.798513643,-1.560476212,0.124728439,9.5,-0.908903884
2022-09-27_BC_WTA_Clean.xlsx.3,NA,NA,BC,Alpha,ES,2013-03-15,2022-09-27,2022-09-27_BC_WTA_Clean.xlsx,WET,2022-09-27T09:32:18Z,2022-09-27T09:43:45Z,0:11:27,11.45,2022,9:32:18,4.3,12.81,25.5,23.3,24.4,1.798513643,-1.560476212,0.124728439,9.5,-0.908903884
2022-09-27_BC_WTA_Clean.xlsx.4,NA,NA,BC,Alpha,ES,2013-03-15,2022-09-27,2022-09-27_BC_WTA_Clean.xlsx,WET,2022-09-27T10:31:35Z,2022-09-27T10:42:38Z,0:11:03,11.05,2022,10:31:35,4.3,12.81,25.5,23.3,24.4,1.798513643,-1.560476212,0.124728439,9.5,-0.908903884
2022-09-27_BC_WTA_Clean.xlsx.5,NA,NA,BC,Alpha,ES,2013-03-15,2022-09-27,2022-09-27_BC_WTA_Clean.xlsx,WET,2022-09-27T11:31:10Z,2022-09-27T11:41:21Z,0:10:11,10.18,2022,11:31:10,4.3,12.81,25.5,23.3,24.4,1.798513643,-1.560476212,0.124728439,9.5,-0.908903884
2022-09-28_AD_MAG_Clean.xlsx.1,NA,NA,AD,Alpha,BD,2010-08-20,2022-09-28,2022-09-28_AD_MAG_Clean.xlsx,WET,2022-09-28T12:45:47Z,2022-09-28T12:55:45Z,0:09:58,9.97,2022,12:45:47,2,12.9,27.2,23.9,25.55,1.816942527,-0.931079821,-0.137896757,12.1,-0.215829546
2022-09-28_AD_RSB_Clean.xlsx.1,B,UW,AD,Alpha,BD,2010-08-20,2022-09-28,2022-09-28_AD_RSB_Clean.xlsx,WET,2022-09-28T07:31:54Z,2022-09-28T07:42:21Z,0:10:27,10.45,2022,7:31:54,2,12.9,27.2,23.9,25.55,1.816942527,-0.931079821,-0.137896757,12.1,-0.215829546
2022-09-28_AD_RSB_Clean.xlsx.2,NA,NA,AD,Subord,KN,2009-01-01,2022-09-28,2022-09-28_AD_RSB_Clean.xlsx,WET,2022-09-28T08:16:56Z,2022-09-28T08:27:02Z,0:10:06,10.1,2022,8:16:56,2,12.9,27.2,23.9,25.55,1.816942527,-0.931079821,-0.137896757,13.7,0.210677738
2022-09-28_AD_RSB_Clean.xlsx.3,NA,NA,AD,Subord,WE,2013-11-01,2022-09-28,2022-09-28_AD_RSB_Clean.xlsx,WET,2022-09-28T08:46:16Z,2022-09-28T08:56:08Z,0:09:52,9.87,2022,8:46:16,2,12.9,27.2,23.9,25.55,1.816942527,-0.931079821,-0.137896757,8.9,-1.068844115
2022-09-28_AD_RSB_Clean.xlsx.4,NA,NA,AD,Subord,CG,2011-05-24,2022-09-28,2022-09-28_AD_RSB_Clean.xlsx,WET,2022-09-28T09:11:52Z,2022-09-28T09:21:59Z,0:10:07,10.12,2022,9:11:52,2,12.9,27.2,23.9,25.55,1.816942527,-0.931079821,-0.137896757,11.3,-0.429083189
2022-09-28_AD_RSB_Clean.xlsx.5,NA,NA,AD,Alpha,BD,2010-08-20,2022-09-28,2022-09-28_AD_RSB_Clean.xlsx,WET,2022-09-28T09:33:51Z,2022-09-28T09:44:48Z,0:10:57,10.95,2022,9:33:51,2,12.9,27.2,23.9,25.55,1.816942527,-0.931079821,-0.137896757,12.1,-0.215829546
2022-09-28_AD_RSB_Clean.xlsx.6,NA,NA,AD,Subord,CG,2011-05-24,2022-09-28,2022-09-28_AD_RSB_Clean.xlsx,WET,2022-09-28T09:54:16Z,2022-09-28T10:04:13Z,0:09:57,9.95,2022,9:54:16,2,12.9,27.2,23.9,25.55,1.816942527,-0.931079821,-0.137896757,11.3,-0.429083189
2022-09-28_AD_RSB_Clean.xlsx.7,NA,NA,AD,Subord,WE,2013-11-01,2022-09-28,2022-09-28_AD_RSB_Clean.xlsx,WET,2022-09-28T10:37:11Z,2022-09-28T10:47:37Z,0:10:26,10.43,2022,10:37:11,2,12.9,27.2,23.9,25.55,1.816942527,-0.931079821,-0.137896757,8.9,-1.068844115
2022-09-28_AD_RSB_Clean.xlsx.8,NA,NA,AD,Subord,KN,2009-01-01,2022-09-28,2022-09-28_AD_RSB_Clean.xlsx,WET,2022-09-28T10:58:15Z,2022-09-28T11:08:16Z,0:10:01,10.02,2022,10:58:15,2,12.9,27.2,23.9,25.55,1.816942527,-0.931079821,-0.137896757,13.7,0.210677738
2022-09-28_AD_YVA_Clean.xlsx.1,NA,NA,AD,Alpha,BD,2010-08-20,2022-09-28,2022-09-28_AD_YVA_Clean.xlsx,WET,2022-09-28T12:22:36Z,2022-09-28T12:32:50Z,0:10:14,10.23,2022,12:22:36,2,12.9,27.2,23.9,25.55,1.816942527,-0.931079821,-0.137896757,12.1,-0.215829546
2022-09-29_LV_MAG_Clean.xlsx.1,NA,NA,LV,Subord,PW,2006-01-01,2022-09-29,2022-09-29_LV_MAG_Clean.xlsx,WET,2022-09-29T08:52:29Z,2022-09-29T09:02:12Z,0:09:43,9.72,2022,8:52:29,1,12.26,27.5,24.2,25.85,1.68589268,-0.766889459,-0.252081625,16.7,1.010378896
2022-09-29_LV_MAG_Clean.xlsx.2,NA,NA,LV,Subord,SB,2014-12-02,2022-09-29,2022-09-29_LV_MAG_Clean.xlsx,WET,2022-09-29T09:15:13Z,2022-09-29T09:25:27Z,0:10:14,10.23,2022,9:15:13,1,12.26,27.5,24.2,25.85,1.68589268,-0.766889459,-0.252081625,7.8,-1.362067873
2022-09-29_LV_MAG_Clean.xlsx.3,NA,NA,LV,Alpha,BY,2003-01-01,2022-09-29,2022-09-29_LV_MAG_Clean.xlsx,WET,2022-09-29T09:36:26Z,2022-09-29T09:45:02Z,0:08:36,8.6,2022,9:36:26,1,12.26,27.5,24.2,25.85,1.68589268,-0.766889459,-0.252081625,19.7,1.810080055
2022-09-29_LV_WTA_Clean.xlsx.1,NA,NA,LV,Alpha,BY,2003-01-01,2022-09-29,2022-09-29_LV_WTA_Clean.xlsx,WET,2022-09-29T13:16:17Z,2022-09-29T13:26:23Z,0:10:06,10.1,2022,13:16:17,1,12.26,27.5,24.2,25.85,1.68589268,-0.766889459,-0.252081625,19.7,1.810080055
2022-09-29_LV_WTA_Clean.xlsx.2,NA,NA,LV,Subord,PW,2006-01-01,2022-09-29,2022-09-29_LV_WTA_Clean.xlsx,WET,2022-09-29T13:38:29Z,2022-09-29T13:49:05Z,0:10:36,10.6,2022,13:38:29,1,12.26,27.5,24.2,25.85,1.68589268,-0.766889459,-0.252081625,16.7,1.010378896
2022-09-29_LV_WTA_Clean.xlsx.4,NA,NA,LV,Subord,HG,2007-04-12,2022-09-29,2022-09-29_LV_WTA_Clean.xlsx,WET,2022-09-29T14:36:29Z,2022-09-29T14:46:43Z,0:10:14,10.23,2022,14:36:29,1,12.26,27.5,24.2,25.85,1.68589268,-0.766889459,-0.252081625,15.5,0.690498433
2022-09-29_LV_YVA_Clean.xlsx.1,NA,NA,LV,Subord,PW,2006-01-01,2022-09-29,2022-09-29_LV_YVA_Clean.xlsx,WET,2022-09-29T12:44:08Z,2022-09-29T12:54:18Z,0:10:10,10.17,2022,12:44:08,1,12.26,27.5,24.2,25.85,1.68589268,-0.766889459,-0.252081625,16.7,1.010378896
2022-09-29_LV_YVA_Clean.xlsx.2,NA,NA,LV,Subord,HG,2007-04-12,2022-09-29,2022-09-29_LV_YVA_Clean.xlsx,WET,2022-09-29T14:13:32Z,2022-09-29T14:23:53Z,0:10:21,10.35,2022,14:13:32,1,12.26,27.5,24.2,25.85,1.68589268,-0.766889459,-0.252081625,15.5,0.690498433
2022-10-03_AD_MAG_Clean.xlsx.1,NA,NA,AD,Alpha,BD,2010-08-20,2022-10-03,2022-10-03_AD_MAG_Clean.xlsx,WET,2022-10-03T06:34:31Z,2022-10-03T06:44:47Z,0:10:16,10.27,2022,6:34:31,0.4,10.84,28.7,22.9,25.8,1.395125833,-0.794254519,-0.320592545,12.1,-0.215829546
2022-10-03_AD_MAG_Clean.xlsx.2,NA,NA,AD,Subord,KN,2009-01-01,2022-10-03,2022-10-03_AD_MAG_Clean.xlsx,WET,2022-10-03T07:54:34Z,2022-10-03T08:04:35Z,0:10:01,10.02,2022,7:54:34,0.4,10.84,28.7,22.9,25.8,1.395125833,-0.794254519,-0.320592545,13.8,0.237334443
2022-10-03_AD_MAG_Clean.xlsx.3,NA,NA,AD,Subord,CG,2011-05-24,2022-10-03,2022-10-03_AD_MAG_Clean.xlsx,WET,2022-10-03T08:15:21Z,2022-10-03T08:25:30Z,0:10:09,10.15,2022,8:15:21,0.4,10.84,28.7,22.9,25.8,1.395125833,-0.794254519,-0.320592545,11.4,-0.402426483
2022-10-03_AD_MAG_Clean.xlsx.4,NA,NA,AD,Subord,WE,2013-11-01,2022-10-03,2022-10-03_AD_MAG_Clean.xlsx,WET,2022-10-03T08:36:41Z,2022-10-03T08:46:41Z,0:10:00,10,2022,8:36:41,0.4,10.84,28.7,22.9,25.8,1.395125833,-0.794254519,-0.320592545,8.9,-1.068844115
2022-10-03_AD_MAG_Clean.xlsx.5,NA,NA,AD,Subord,WE,2013-11-01,2022-10-03,2022-10-03_AD_MAG_Clean.xlsx,WET,2022-10-03T10:52:26Z,2022-10-03T11:02:26Z,0:10:00,10,2022,10:52:26,0.4,10.84,28.7,22.9,25.8,1.395125833,-0.794254519,-0.320592545,8.9,-1.068844115
2022-10-03_AD_MAG_Clean.xlsx.6,NA,NA,AD,Subord,KN,2009-01-01,2022-10-03,2022-10-03_AD_MAG_Clean.xlsx,WET,2022-10-03T11:10:13Z,2022-10-03T11:20:22Z,0:10:09,10.15,2022,11:10:13,0.4,10.84,28.7,22.9,25.8,1.395125833,-0.794254519,-0.320592545,13.8,0.237334443
2022-10-03_AD_MAG_Clean.xlsx.7,NA,NA,AD,Alpha,BD,2010-08-20,2022-10-03,2022-10-03_AD_MAG_Clean.xlsx,WET,2022-10-03T11:30:06Z,2022-10-03T11:40:41Z,0:10:35,10.58,2022,11:30:06,0.4,10.84,28.7,22.9,25.8,1.395125833,-0.794254519,-0.320592545,12.1,-0.215829546
2022-10-03_AD_MAG_Clean.xlsx.8,NA,NA,AD,Subord,CG,2011-05-24,2022-10-03,2022-10-03_AD_MAG_Clean.xlsx,WET,2022-10-03T11:50:15Z,2022-10-03T12:00:03Z,0:09:48,9.8,2022,11:50:15,0.4,10.84,28.7,22.9,25.8,1.395125833,-0.794254519,-0.320592545,11.4,-0.402426483
2022-10-05_AD_WTA_Clean.xlsx.1,B,UW,AD,Alpha,BD,2010-08-20,2022-10-05,2022-10-05_AD_WTA_Clean.xlsx,WET,2022-10-05T06:58:54Z,2022-10-05T07:05:26Z,0:06:32,6.53,2022,6:58:54,0.1,10.85,28.3,24,26.15,1.397173487,-0.602699096,-0.354848006,12.1,-0.215829546
2022-10-05_AD_WTA_Clean.xlsx.10,NA,NA,AD,Alpha,BD,2010-08-20,2022-10-05,2022-10-05_AD_WTA_Clean.xlsx,WET,2022-10-05T10:16:11Z,2022-10-05T10:26:08Z,0:09:57,9.95,2022,10:16:11,0.1,10.85,28.3,24,26.15,1.397173487,-0.602699096,-0.354848006,12.1,-0.215829546
2022-10-05_AD_WTA_Clean.xlsx.11,NA,NA,AD,Subord,CG,2011-05-24,2022-10-05,2022-10-05_AD_WTA_Clean.xlsx,WET,2022-10-05T10:36:15Z,2022-10-05T10:46:02Z,0:09:47,9.78,2022,10:36:15,0.1,10.85,28.3,24,26.15,1.397173487,-0.602699096,-0.354848006,11.4,-0.402426483
2022-10-05_AD_WTA_Clean.xlsx.12,NA,NA,AD,Subord,WE,2013-11-01,2022-10-05,2022-10-05_AD_WTA_Clean.xlsx,WET,2022-10-05T11:02:25Z,2022-10-05T11:12:53Z,0:10:28,10.47,2022,11:02:25,0.1,10.85,28.3,24,26.15,1.397173487,-0.602699096,-0.354848006,8.9,-1.068844115
2022-10-05_AD_WTA_Clean.xlsx.2,NA,NA,AD,Subord,WE,2013-11-01,2022-10-05,2022-10-05_AD_WTA_Clean.xlsx,WET,2022-10-05T07:19:08Z,2022-10-05T07:25:26Z,0:06:18,6.3,2022,7:19:08,0.1,10.85,28.3,24,26.15,1.397173487,-0.602699096,-0.354848006,8.9,-1.068844115
2022-10-05_AD_WTA_Clean.xlsx.3,NA,NA,AD,Subord,CG,2011-05-24,2022-10-05,2022-10-05_AD_WTA_Clean.xlsx,WET,2022-10-05T07:26:48Z,2022-10-05T07:37:06Z,0:10:18,10.3,2022,7:26:48,0.1,10.85,28.3,24,26.15,1.397173487,-0.602699096,-0.354848006,11.4,-0.402426483
2022-10-05_AD_WTA_Clean.xlsx.4,NA,NA,AD,Subord,KN,2009-01-01,2022-10-05,2022-10-05_AD_WTA_Clean.xlsx,WET,2022-10-05T08:07:04Z,2022-10-05T08:16:57Z,0:09:53,9.88,2022,8:07:04,0.1,10.85,28.3,24,26.15,1.397173487,-0.602699096,-0.354848006,13.8,0.237334443
2022-10-05_AD_WTA_Clean.xlsx.5,NA,NA,AD,Alpha,BD,2010-08-20,2022-10-05,2022-10-05_AD_WTA_Clean.xlsx,WET,2022-10-05T08:27:12Z,2022-10-05T08:37:23Z,0:10:11,10.18,2022,8:27:12,0.1,10.85,28.3,24,26.15,1.397173487,-0.602699096,-0.354848006,12.1,-0.215829546
2022-10-05_AD_WTA_Clean.xlsx.6,NA,NA,AD,Subord,WE,2013-11-01,2022-10-05,2022-10-05_AD_WTA_Clean.xlsx,WET,2022-10-05T08:47:25Z,2022-10-05T08:57:10Z,0:09:45,9.75,2022,8:47:25,0.1,10.85,28.3,24,26.15,1.397173487,-0.602699096,-0.354848006,8.9,-1.068844115
2022-10-05_AD_WTA_Clean.xlsx.7,NA,NA,AD,Subord,CG,2011-05-24,2022-10-05,2022-10-05_AD_WTA_Clean.xlsx,WET,2022-10-05T09:11:35Z,2022-10-05T09:21:26Z,0:09:51,9.85,2022,9:11:35,0.1,10.85,28.3,24,26.15,1.397173487,-0.602699096,-0.354848006,11.4,-0.402426483
2022-10-05_AD_WTA_Clean.xlsx.8,NA,NA,AD,Subord,KN,2009-01-01,2022-10-05,2022-10-05_AD_WTA_Clean.xlsx,WET,2022-10-05T09:31:41Z,2022-10-05T09:41:45Z,0:10:04,10.07,2022,9:31:41,0.1,10.85,28.3,24,26.15,1.397173487,-0.602699096,-0.354848006,13.8,0.237334443
2022-10-05_AD_WTA_Clean.xlsx.9,NA,NA,AD,Subord,KN,2009-01-01,2022-10-05,2022-10-05_AD_WTA_Clean.xlsx,WET,2022-10-05T09:55:28Z,2022-10-05T10:05:45Z,0:10:17,10.28,2022,9:55:28,0.1,10.85,28.3,24,26.15,1.397173487,-0.602699096,-0.354848006,13.8,0.237334443
2022-10-07_LV_RJM_Clean.xlsx.1,NA,NA,LV,Alpha,BY,2003-01-01,2022-10-07,2022-10-07_LV_RJM_Clean.xlsx,WET,2022-10-07T06:40:01Z,2022-10-07T06:50:27Z,0:10:26,10.43,2022,6:40:01,1.2,10.83,26.3,23.6,24.95,1.393078179,-1.259460547,-0.229244651,19.8,1.83673676
2022-10-07_LV_RJM_Clean.xlsx.2,NA,NA,LV,Subord,SB,2014-12-02,2022-10-07,2022-10-07_LV_RJM_Clean.xlsx,WET,2022-10-07T07:01:39Z,2022-10-07T07:12:00Z,0:10:21,10.35,2022,7:01:39,1.2,10.83,26.3,23.6,24.95,1.393078179,-1.259460547,-0.229244651,7.8,-1.362067873
2022-10-07_LV_RJM_Clean.xlsx.3,NA,NA,LV,Subord,HG,2007-04-12,2022-10-07,2022-10-07_LV_RJM_Clean.xlsx,WET,2022-10-07T07:22:48Z,2022-10-07T07:32:49Z,0:10:01,10.02,2022,7:22:48,1.2,10.83,26.3,23.6,24.95,1.393078179,-1.259460547,-0.229244651,15.5,0.690498433
2022-10-07_LV_RJM_Clean.xlsx.4,NA,NA,LV,Subord,PW,2006-01-01,2022-10-07,2022-10-07_LV_RJM_Clean.xlsx,WET,2022-10-07T08:56:51Z,2022-10-07T09:07:03Z,0:10:12,10.2,2022,8:56:51,1.2,10.83,26.3,23.6,24.95,1.393078179,-1.259460547,-0.229244651,16.8,1.037035602
2022-10-07_LV_RJM_Clean.xlsx.5,NA,NA,LV,Subord,PW,2006-01-01,2022-10-07,2022-10-07_LV_RJM_Clean.xlsx,WET,2022-10-07T10:08:19Z,2022-10-07T10:18:19Z,0:10:00,10,2022,10:08:19,1.2,10.83,26.3,23.6,24.95,1.393078179,-1.259460547,-0.229244651,16.8,1.037035602
2022-10-07_LV_RJM_Clean.xlsx.6,NA,NA,LV,Alpha,BY,2003-01-01,2022-10-07,2022-10-07_LV_RJM_Clean.xlsx,WET,2022-10-07T10:35:25Z,2022-10-07T10:45:37Z,0:10:12,10.2,2022,10:35:25,1.2,10.83,26.3,23.6,24.95,1.393078179,-1.259460547,-0.229244651,19.8,1.83673676
2022-10-11_LV_WTA_Clean.xlsx.1,NA,NA,LV,Subord,HG,2007-04-12,2022-10-11,2022-10-11_LV_WTA_Clean.xlsx,WET,2022-10-11T06:53:37Z,2022-10-11T07:00:27Z,0:06:50,6.83,2022,6:53:37,2.6,10.98,28.4,23.9,26.15,1.423792987,-0.602699096,-0.069385836,15.5,0.690498433
2022-10-11_LV_WTA_Clean.xlsx.10,NA,NA,LV,Subord,PW,2006-01-01,2022-10-11,2022-10-11_LV_WTA_Clean.xlsx,WET,2022-10-11T11:03:12Z,2022-10-11T11:13:14Z,0:10:02,10.03,2022,11:03:12,2.6,10.98,28.4,23.9,26.15,1.423792987,-0.602699096,-0.069385836,16.8,1.037035602
2022-10-11_LV_WTA_Clean.xlsx.11,NA,NA,LV,Alpha,BY,2003-01-01,2022-10-11,2022-10-11_LV_WTA_Clean.xlsx,WET,2022-10-11T11:23:19Z,2022-10-11T11:33:34Z,0:10:15,10.25,2022,11:23:19,2.6,10.98,28.4,23.9,26.15,1.423792987,-0.602699096,-0.069385836,19.8,1.83673676
2022-10-11_LV_WTA_Clean.xlsx.12,NA,NA,LV,Subord,SB,2014-12-02,2022-10-11,2022-10-11_LV_WTA_Clean.xlsx,WET,2022-10-11T11:43:38Z,2022-10-11T11:54:02Z,0:10:24,10.4,2022,11:43:38,2.6,10.98,28.4,23.9,26.15,1.423792987,-0.602699096,-0.069385836,7.9,-1.335411168
2022-10-11_LV_WTA_Clean.xlsx.2,NA,NA,LV,Subord,HG,2007-04-12,2022-10-11,2022-10-11_LV_WTA_Clean.xlsx,WET,2022-10-11T07:14:02Z,2022-10-11T07:23:53Z,0:09:51,9.85,2022,7:14:02,2.6,10.98,28.4,23.9,26.15,1.423792987,-0.602699096,-0.069385836,15.5,0.690498433
2022-10-11_LV_WTA_Clean.xlsx.3,NA,NA,LV,Subord,PW,2006-01-01,2022-10-11,2022-10-11_LV_WTA_Clean.xlsx,WET,2022-10-11T07:34:39Z,2022-10-11T07:44:59Z,0:10:20,10.33,2022,7:34:39,2.6,10.98,28.4,23.9,26.15,1.423792987,-0.602699096,-0.069385836,16.8,1.037035602
2022-10-11_LV_WTA_Clean.xlsx.4,NA,NA,LV,Alpha,BY,2003-01-01,2022-10-11,2022-10-11_LV_WTA_Clean.xlsx,WET,2022-10-11T07:56:31Z,2022-10-11T08:06:29Z,0:09:58,9.97,2022,7:56:31,2.6,10.98,28.4,23.9,26.15,1.423792987,-0.602699096,-0.069385836,19.8,1.83673676
2022-10-11_LV_WTA_Clean.xlsx.5,NA,NA,LV,Subord,SB,2014-12-02,2022-10-11,2022-10-11_LV_WTA_Clean.xlsx,WET,2022-10-11T09:04:21Z,2022-10-11T09:14:25Z,0:10:04,10.07,2022,9:04:21,2.6,10.98,28.4,23.9,26.15,1.423792987,-0.602699096,-0.069385836,7.9,-1.335411168
2022-10-11_LV_WTA_Clean.xlsx.6,NA,NA,LV,Subord,HG,2007-04-12,2022-10-11,2022-10-11_LV_WTA_Clean.xlsx,WET,2022-10-11T09:24:30Z,2022-10-11T09:34:27Z,0:09:57,9.95,2022,9:24:30,2.6,10.98,28.4,23.9,26.15,1.423792987,-0.602699096,-0.069385836,15.5,0.690498433
2022-10-11_LV_WTA_Clean.xlsx.7,NA,NA,LV,Subord,PW,2006-01-01,2022-10-11,2022-10-11_LV_WTA_Clean.xlsx,WET,2022-10-11T09:50:17Z,2022-10-11T10:00:07Z,0:09:50,9.83,2022,9:50:17,2.6,10.98,28.4,23.9,26.15,1.423792987,-0.602699096,-0.069385836,16.8,1.037035602
2022-10-11_LV_WTA_Clean.xlsx.8,NA,NA,LV,Subord,SB,2014-12-02,2022-10-11,2022-10-11_LV_WTA_Clean.xlsx,WET,2022-10-11T10:12:21Z,2022-10-11T10:22:23Z,0:10:02,10.03,2022,10:12:21,2.6,10.98,28.4,23.9,26.15,1.423792987,-0.602699096,-0.069385836,7.9,-1.335411168
