Date,Focal_uniqueID,Filename,Male,DOB,Rank,Group,Observer,Focal_duration,UW_behav,Seasonality,Age
2022-12-14,2022-12-14_GN_SRM-7,2022-12-14_GN_SRM_Clean.xlsx,EC,2009-01-01,sub,GN,SRM,0:09:59,NA,2.85,13.9
2022-12-14,2022-12-14_GN_SRM-8,2022-12-14_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,0:10:06,NA,2.85,15
2022-12-14,2022-12-14_GN_SRM-9,2022-12-14_GN_SRM_Clean.xlsx,TD,2012-10-23,sub,GN,SRM,0:10:05,NA,2.85,10.1
2022-12-15,2022-12-15_BC_RSB-1,2022-12-15_BC_RSB_Clean.xlsx,ES,2013-03-15,alpha,BC,RSB,0:09:54,NA,2.65,9.8
2022-12-15,2022-12-15_BC_RSB-1,2022-12-15_BC_RSB_Clean.xlsx,ES,2013-03-15,alpha,BC,RSB,0:09:54,UW,2.65,9.8
2022-12-15,2022-12-15_BC_RSB-2,2022-12-15_BC_RSB_Clean.xlsx,ES,2013-03-15,alpha,BC,RSB,0:10:14,NA,2.65,9.8
2022-12-15,2022-12-15_BC_RSB-3,2022-12-15_BC_RSB_Clean.xlsx,ES,2013-03-15,alpha,BC,RSB,0:09:57,NA,2.65,9.8
2022-12-15,2022-12-16_RM_WTA-1,2022-12-16_RM_WTA_Clean.xlsx,LO,2011-01-01,sub,RM,WTA,0:10:10,NA,2.65,12
2022-12-15,2022-12-16_RM_WTA-2,2022-12-16_RM_WTA_Clean.xlsx,HE,2014-04-28,sub,RM,WTA,0:10:12,NA,2.65,8.6
2022-12-16,2022-12-16_RM_WTA-3,2022-12-16_RM_WTA_Clean.xlsx,CZ,2006-01-01,sub,RM,WTA,0:10:09,NA,2.64,17
2022-12-16,2022-12-16_RM_WTA-4,2022-12-16_RM_WTA_Clean.xlsx,KO,2009-01-01,alpha,RM,WTA,0:10:06,NA,2.64,14
2022-12-16,2022-12-16_RM_WTA-5,2022-12-16_RM_WTA_Clean.xlsx,FI,2014-08-25,sub,RM,WTA,0:09:58,NA,2.64,8.3
2022-12-20,2022-12-20_LV_MAG-1,2022-12-20_LV_MAG_Clean.xlsx,PW,2006-01-01,sub,LV,MAG,0:09:37,NA,2.54,17
2022-12-20,2022-12-20_LV_MAG-2,2022-12-20_LV_MAG_Clean.xlsx,SB,2014-12-02,sub,LV,MAG,0:09:48,NA,2.54,8
2022-12-20,2022-12-20_LV_MAG-3,2022-12-20_LV_MAG_Clean.xlsx,HG,2007-04-12,sub,LV,MAG,0:10:04,NA,2.54,15.7
2022-12-21,2022-12-21_RM_WTA-1,2022-12-21_RM_WTA_Clean.xlsx,KO,2009-01-01,alpha,RM,WTA,0:10:07,UW,2.54,14
2022-12-21,2022-12-21_RM_WTA-1,2022-12-21_RM_WTA_Clean.xlsx,KO,2009-01-01,alpha,RM,WTA,0:10:07,UW,2.54,14
2022-12-21,2022-12-21_RM_WTA-2,2022-12-21_RM_WTA_Clean.xlsx,CZ,2006-01-01,sub,RM,WTA,0:10:00,NA,2.54,17
2022-12-21,2022-12-21_RM_WTA-3,2022-12-21_RM_WTA_Clean.xlsx,LO,2011-01-01,sub,RM,WTA,0:09:58,NA,2.54,12
2022-12-21,2022-12-21_RM_WTA-4,2022-12-21_RM_WTA_Clean.xlsx,HE,2014-04-28,sub,RM,WTA,0:09:45,NA,2.54,8.6
2022-12-21,2022-12-21_RM_WTA-5,2022-12-21_RM_WTA_Clean.xlsx,FI,2014-08-25,sub,RM,WTA,0:10:13,NA,2.54,8.3
2023-01-03,2023-01-04_AD_RSB-1,2023-01-04_AD_RSB_Clean.xlsx,BD,2010-08-20,alpha,AD,RSB,0:09:53,NA,0.05,12.4
2023-01-03,2023-01-04_AD_RSB-2,2023-01-04_AD_RSB_Clean.xlsx,KN,2009-01-01,sub,AD,RSB,0:09:47,NA,0.05,14
2023-01-04,2023-01-04_AD_RSB-10,2023-01-04_AD_RSB_Clean.xlsx,KN,2009-01-01,sub,AD,RSB,0:09:35,NA,0.05,14
2023-01-04,2023-01-04_AD_RSB-11,2023-01-04_AD_RSB_Clean.xlsx,WE,2013-11-01,sub,AD,RSB,0:10:03,UW,0.05,9.2
2023-01-04,2023-01-04_AD_RSB-12,2023-01-04_AD_RSB_Clean.xlsx,CG,2011-05-24,sub,AD,RSB,0:09:50,NA,0.05,11.6
2023-01-04,2023-01-04_AD_RSB-3,2023-01-04_AD_RSB_Clean.xlsx,WE,2013-11-01,sub,AD,RSB,0:09:51,NA,0.05,9.2
2023-01-04,2023-01-04_AD_RSB-4,2023-01-04_AD_RSB_Clean.xlsx,CG,2011-05-24,sub,AD,RSB,0:10:00,NA,0.05,11.6
2023-01-04,2023-01-04_AD_RSB-5,2023-01-04_AD_RSB_Clean.xlsx,BD,2010-08-20,alpha,AD,RSB,0:10:01,NA,0.05,12.4
2023-01-04,2023-01-04_AD_RSB-6,2023-01-04_AD_RSB_Clean.xlsx,WE,2013-11-01,sub,AD,RSB,0:10:00,NA,0.05,9.2
2023-01-04,2023-01-04_AD_RSB-7,2023-01-04_AD_RSB_Clean.xlsx,KN,2009-01-01,sub,AD,RSB,0:10:05,NA,0.05,14
2023-01-04,2023-01-04_AD_RSB-8,2023-01-04_AD_RSB_Clean.xlsx,CG,2011-05-24,sub,AD,RSB,0:09:44,NA,0.05,11.6
2023-01-04,2023-01-04_AD_RSB-8,2023-01-04_AD_RSB_Clean.xlsx,CG,2011-05-24,sub,AD,RSB,0:09:44,UW,0.05,11.6
2023-01-04,2023-01-04_AD_RSB-9,2023-01-04_AD_RSB_Clean.xlsx,BD,2010-08-20,alpha,AD,RSB,0:09:45,NA,0.05,12.4
2023-01-09,2023-01-09_BC_SRM-1,2023-01-09_BC_SRM_Clean.xlsx,ES,2013-03-15,alpha,BC,SRM,0:10:03,UW,0,9.8
2023-01-09,2023-01-09_BC_SRM-2,2023-01-09_BC_SRM_Clean.xlsx,ES,2013-03-15,alpha,BC,SRM,0:10:01,NA,0,9.8
2023-01-09,2023-01-09_BC_SRM-3,2023-01-09_BC_SRM_Clean.xlsx,ES,2013-03-15,alpha,BC,SRM,0:09:36,NA,0,9.8
2023-01-09,2023-01-09_BC_SRM-3,2023-01-09_BC_SRM_Clean.xlsx,ES,2013-03-15,alpha,BC,SRM,0:09:36,UW,0,9.8
2023-01-10,2023-01-10_LV_WTA-1,2023-01-10_LV_WTA_Clean.xlsx,BY,2003-01-01,alpha,LV,WTA,0:10:33,NA,0,20
2023-01-10,2023-01-10_LV_WTA-2,2023-01-10_LV_WTA_Clean.xlsx,HG,2007-04-12,sub,LV,WTA,0:09:55,NA,0,15.7
2023-01-10,2023-01-10_LV_WTA-3,2023-01-10_LV_WTA_Clean.xlsx,SB,2014-12-02,sub,LV,WTA,0:10:17,NA,0,8.1
2023-01-11,2023-01-11_LV_SRM-1,2023-01-11_LV_SRM_Clean.xlsx,BY,2003-01-01,alpha,LV,SRM,0:10:29,NA,0,20
2023-01-11,2023-01-11_LV_SRM-2,2023-01-11_LV_SRM_Clean.xlsx,SB,2014-12-02,sub,LV,SRM,0:10:00,NA,0,8.1
2023-01-11,2023-01-11_LV_SRM-3,2023-01-11_LV_SRM_Clean.xlsx,HG,2007-04-12,sub,LV,SRM,0:09:58,NA,0,15.8
2023-01-11,2023-01-11_LV_SRM-4,2023-01-11_LV_SRM_Clean.xlsx,BY,2003-01-01,alpha,LV,SRM,0:10:01,NA,0,20
2023-01-11,2023-01-11_LV_SRM-5,2023-01-11_LV_SRM_Clean.xlsx,HG,2007-04-12,sub,LV,SRM,0:09:58,NA,0,15.8
2023-01-11,2023-01-11_LV_SRM-6,2023-01-11_LV_SRM_Clean.xlsx,SB,2014-12-02,sub,LV,SRM,0:09:55,NA,0,8.1
2023-01-11,2023-01-11_LV_SRM-6,2023-01-11_LV_SRM_Clean.xlsx,SB,2014-12-02,sub,LV,SRM,0:09:55,UW,0,8.1
2023-01-11,2023-01-11_LV_SRM-7,2023-01-11_LV_SRM_Clean.xlsx,BY,2003-01-01,alpha,LV,SRM,0:10:03,NA,0,20
2023-01-11,2023-01-11_LV_SRM-7,2023-01-11_LV_SRM_Clean.xlsx,BY,2003-01-01,alpha,LV,SRM,0:10:03,UW,0,20
2023-01-11,2023-01-11_LV_SRM-8,2023-01-11_LV_SRM_Clean.xlsx,SB,2014-12-02,sub,LV,SRM,0:10:03,NA,0,8.1
2023-01-11,2023-01-11_LV_SRM-9,2023-01-11_LV_SRM_Clean.xlsx,HG,2007-04-12,sub,LV,SRM,0:09:57,NA,0,15.8
2023-01-13,2023-01-13_GN_WTA-1,2023-01-13_GN_WTA_Clean.xlsx,EC,2009-01-01,sub,GN,WTA,0:10:14,NA,0,14
2023-01-13,2023-01-13_GN_WTA-10,2023-01-13_GN_WTA_Clean.xlsx,EC,2009-01-01,sub,GN,WTA,0:10:53,NA,0,14
2023-01-13,2023-01-13_GN_WTA-2,2023-01-13_GN_WTA_Clean.xlsx,TD,2012-10-23,sub,GN,WTA,0:10:00,NA,0,10.2
2023-01-13,2023-01-13_GN_WTA-4,2023-01-13_GN_WTA_Clean.xlsx,DD,2008-01-01,alpha,GN,WTA,0:09:56,NA,0,15
2023-01-13,2023-01-13_GN_WTA-5,2023-01-13_GN_WTA_Clean.xlsx,TD,2012-10-23,sub,GN,WTA,0:09:36,NA,0,10.2
2023-01-13,2023-01-13_GN_WTA-6,2023-01-13_GN_WTA_Clean.xlsx,EC,2009-01-01,sub,GN,WTA,0:10:10,NA,0,14
2023-01-13,2023-01-13_GN_WTA-7,2023-01-13_GN_WTA_Clean.xlsx,DD,2008-01-01,alpha,GN,WTA,0:10:10,NA,0,15
2023-01-13,2023-01-13_GN_WTA-8,2023-01-13_GN_WTA_Clean.xlsx,TD,2012-10-23,sub,GN,WTA,0:09:45,NA,0,10.2
2023-01-13,2023-01-13_GN_WTA-9,2023-01-13_GN_WTA_Clean.xlsx,DD,2008-01-01,alpha,GN,WTA,0:09:35,NA,0,15
2023-01-15,2023-01-16_AD_WTA-1,2023-01-16_AD_WTA_Clean.xlsx,KN,2009-01-01,sub,AD,WTA,0:10:11,NA,0,14
2023-01-16,2023-01-16_AD_WTA-10,2023-01-16_AD_WTA_Clean.xlsx,CG,2011-05-24,sub,AD,WTA,0:10:00,NA,0,11.6
2023-01-16,2023-01-16_AD_WTA-11,2023-01-16_AD_WTA_Clean.xlsx,WE,2013-11-01,sub,AD,WTA,0:10:05,NA,0,9.2
2023-01-16,2023-01-16_AD_WTA-12,2023-01-16_AD_WTA_Clean.xlsx,KN,2009-01-01,sub,AD,WTA,0:09:38,NA,0,14
2023-01-16,2023-01-16_AD_WTA-2,2023-01-16_AD_WTA_Clean.xlsx,BD,2010-08-20,alpha,AD,WTA,0:10:06,NA,0,12.4
2023-01-16,2023-01-16_AD_WTA-3,2023-01-16_AD_WTA_Clean.xlsx,WE,2013-11-01,sub,AD,WTA,0:10:06,NA,0,9.2
2023-01-16,2023-01-16_AD_WTA-4,2023-01-16_AD_WTA_Clean.xlsx,CG,2011-05-24,sub,AD,WTA,0:09:40,NA,0,11.6
2023-01-16,2023-01-16_AD_WTA-5,2023-01-16_AD_WTA_Clean.xlsx,BD,2010-08-20,alpha,AD,WTA,0:10:10,NA,0,12.4
2023-01-16,2023-01-16_AD_WTA-6,2023-01-16_AD_WTA_Clean.xlsx,KN,2009-01-01,sub,AD,WTA,0:09:24,NA,0,14
2023-01-16,2023-01-16_AD_WTA-7,2023-01-16_AD_WTA_Clean.xlsx,CG,2011-05-24,sub,AD,WTA,0:09:54,NA,0,11.6
2023-01-16,2023-01-16_AD_WTA-8,2023-01-16_AD_WTA_Clean.xlsx,WE,2013-11-01,sub,AD,WTA,0:09:57,NA,0,9.2
2023-01-16,2023-01-16_AD_WTA-9,2023-01-16_AD_WTA_Clean.xlsx,BD,2010-08-20,alpha,AD,WTA,0:10:10,NA,0,12.4
2023-01-16,2023-01-16_AD_WTA-9,2023-01-16_AD_WTA_Clean.xlsx,BD,2010-08-20,alpha,AD,WTA,0:10:10,UW,0,12.4
2023-01-17,2023-01-17_RM_RSB-1,2023-01-17_RM_RSB_Clean.xlsx,FG,2009-02-18,sub,RM,RSB,0:10:06,NA,0,13.9
2023-01-17,2023-01-17_RM_RSB-10,2023-01-17_RM_RSB_Clean.xlsx,FG,2009-02-18,sub,RM,RSB,0:09:58,NA,0,13.9
2023-01-17,2023-01-17_RM_RSB-11,2023-01-17_RM_RSB_Clean.xlsx,CZ,2006-01-01,sub,RM,RSB,0:09:47,NA,0,17
2023-01-17,2023-01-17_RM_RSB-12,2023-01-17_RM_RSB_Clean.xlsx,LO,2011-01-01,sub,RM,RSB,0:09:42,UW,0,12
2023-01-17,2023-01-17_RM_RSB-2,2023-01-17_RM_RSB_Clean.xlsx,HE,2014-04-28,sub,RM,RSB,0:10:00,UW,0,8.7
2023-01-17,2023-01-17_RM_RSB-3,2023-01-17_RM_RSB_Clean.xlsx,FI,2014-08-25,sub,RM,RSB,0:09:59,UW,0,8.4
2023-01-17,2023-01-17_RM_RSB-4,2023-01-17_RM_RSB_Clean.xlsx,LO,2011-01-01,sub,RM,RSB,0:09:43,NA,0,12
2023-01-17,2023-01-17_RM_RSB-5,2023-01-17_RM_RSB_Clean.xlsx,KO,2009-01-01,alpha,RM,RSB,0:09:52,NA,0,14
2023-01-17,2023-01-17_RM_RSB-6,2023-01-17_RM_RSB_Clean.xlsx,CZ,2006-01-01,sub,RM,RSB,0:10:02,NA,0,17
2023-01-17,2023-01-17_RM_RSB-7,2023-01-17_RM_RSB_Clean.xlsx,HE,2014-04-28,sub,RM,RSB,0:10:06,NA,0,8.7
2023-01-17,2023-01-17_RM_RSB-8,2023-01-17_RM_RSB_Clean.xlsx,FI,2014-08-25,sub,RM,RSB,0:10:07,NA,0,8.4
2023-01-17,2023-01-17_RM_RSB-8,2023-01-17_RM_RSB_Clean.xlsx,FI,2014-08-25,sub,RM,RSB,0:10:07,UW,0,8.4
2023-01-17,2023-01-17_RM_RSB-9,2023-01-17_RM_RSB_Clean.xlsx,KO,2009-01-01,alpha,RM,RSB,0:10:01,NA,0,14
2023-01-18,2023-01-18_RM_SRM-1,2023-01-18_RM_SRM_Clean.xlsx,FI,2014-08-25,sub,RM,SRM,0:08:53,NA,0,8.4
2023-01-18,2023-01-18_RM_SRM-2,2023-01-18_RM_SRM_Clean.xlsx,FG,2009-02-18,sub,RM,SRM,0:10:00,NA,0,13.9
2023-01-18,2023-01-18_RM_SRM-3,2023-01-18_RM_SRM_Clean.xlsx,KO,2009-01-01,alpha,RM,SRM,0:10:00,NA,0,14
2023-01-18,2023-01-18_RM_SRM-4,2023-01-18_RM_SRM_Clean.xlsx,CZ,2006-01-01,sub,RM,SRM,0:09:59,UW,0,17
2023-01-18,2023-01-18_RM_SRM-5,2023-01-18_RM_SRM_Clean.xlsx,HE,2014-04-28,sub,RM,SRM,0:09:59,NA,0,8.7
2023-01-18,2023-01-18_RM_SRM-6,2023-01-18_RM_SRM_Clean.xlsx,LO,2011-01-01,sub,RM,SRM,0:09:55,NA,0,12
2023-01-18,2023-01-19_RM_WTA-1,2023-01-19_RM_WTA_Clean.xlsx,CZ,2006-01-01,sub,RM,WTA,0:10:11,NA,0,17
2023-01-19,2023-01-19_RM_WTA-10,2023-01-19_RM_WTA_Clean.xlsx,LO,2011-01-01,sub,RM,WTA,0:09:58,UW,0,12
2023-01-19,2023-01-19_RM_WTA-11,2023-01-19_RM_WTA_Clean.xlsx,FG,2009-02-18,sub,RM,WTA,0:09:47,UW,0,13.9
2023-01-19,2023-01-19_RM_WTA-12,2023-01-19_RM_WTA_Clean.xlsx,HE,2014-04-28,sub,RM,WTA,0:10:07,NA,0,8.7
2023-01-19,2023-01-19_RM_WTA-12,2023-01-19_RM_WTA_Clean.xlsx,HE,2014-04-28,sub,RM,WTA,0:10:07,UW,0,8.7
2023-01-19,2023-01-19_RM_WTA-2,2023-01-19_RM_WTA_Clean.xlsx,KO,2009-01-01,alpha,RM,WTA,0:10:16,NA,0,14
2023-01-19,2023-01-19_RM_WTA-3,2023-01-19_RM_WTA_Clean.xlsx,FI,2014-08-25,sub,RM,WTA,0:10:16,NA,0,8.4
2023-01-19,2023-01-19_RM_WTA-4,2023-01-19_RM_WTA_Clean.xlsx,FG,2009-02-18,sub,RM,WTA,0:09:46,NA,0,13.9
2023-01-19,2023-01-19_RM_WTA-5,2023-01-19_RM_WTA_Clean.xlsx,LO,2011-01-01,sub,RM,WTA,0:10:05,NA,0,12
2023-01-19,2023-01-19_RM_WTA-6,2023-01-19_RM_WTA_Clean.xlsx,HE,2014-04-28,sub,RM,WTA,0:09:48,NA,0,8.7
2023-01-19,2023-01-19_RM_WTA-7,2023-01-19_RM_WTA_Clean.xlsx,FI,2014-08-25,sub,RM,WTA,0:10:04,NA,0,8.4
2023-01-19,2023-01-19_RM_WTA-7,2023-01-19_RM_WTA_Clean.xlsx,FI,2014-08-25,sub,RM,WTA,0:10:04,UW,0,8.4
2023-01-19,2023-01-19_RM_WTA-8,2023-01-19_RM_WTA_Clean.xlsx,CZ,2006-01-01,sub,RM,WTA,0:10:07,NA,0,17
2023-01-19,2023-01-19_RM_WTA-9,2023-01-19_RM_WTA_Clean.xlsx,KO,2009-01-01,alpha,RM,WTA,0:09:54,UW,0,14
2023-01-19,2023-01-20_RM_SRM-1,2023-01-20_RM_SRM_Clean.xlsx,FG,2009-02-18,sub,RM,SRM,0:09:42,NA,0,13.9
2023-01-19,2023-01-20_RM_SRM-2,2023-01-20_RM_SRM_Clean.xlsx,KO,2009-01-01,alpha,RM,SRM,0:10:01,NA,0,14
2023-01-20,2023-01-20_RM_SRM-10,2023-01-20_RM_SRM_Clean.xlsx,HE,2014-04-28,sub,RM,SRM,0:10:05,NA,0,8.7
2023-01-20,2023-01-20_RM_SRM-11,2023-01-20_RM_SRM_Clean.xlsx,FG,2009-02-18,sub,RM,SRM,0:10:05,NA,0,13.9
2023-01-20,2023-01-20_RM_SRM-12,2023-01-20_RM_SRM_Clean.xlsx,FI,2014-08-25,sub,RM,SRM,0:09:55,UW,0,8.4
2023-01-20,2023-01-20_RM_SRM-3,2023-01-20_RM_SRM_Clean.xlsx,CZ,2006-01-01,sub,RM,SRM,0:10:02,NA,0,17.1
2023-01-20,2023-01-20_RM_SRM-4,2023-01-20_RM_SRM_Clean.xlsx,LO,2011-01-01,sub,RM,SRM,0:10:15,NA,0,12.1
2023-01-20,2023-01-20_RM_SRM-4,2023-01-20_RM_SRM_Clean.xlsx,LO,2011-01-01,sub,RM,SRM,0:10:15,UW,0,12.1
2023-01-20,2023-01-20_RM_SRM-5,2023-01-20_RM_SRM_Clean.xlsx,FI,2014-08-25,sub,RM,SRM,0:09:59,NA,0,8.4
2023-01-20,2023-01-20_RM_SRM-6,2023-01-20_RM_SRM_Clean.xlsx,HE,2014-04-28,sub,RM,SRM,0:10:10,NA,0,8.7
2023-01-20,2023-01-20_RM_SRM-7,2023-01-20_RM_SRM_Clean.xlsx,CZ,2006-01-01,sub,RM,SRM,0:09:57,NA,0,17.1
2023-01-20,2023-01-20_RM_SRM-8,2023-01-20_RM_SRM_Clean.xlsx,LO,2011-01-01,sub,RM,SRM,0:10:06,NA,0,12.1
2023-01-20,2023-01-20_RM_SRM-9,2023-01-20_RM_SRM_Clean.xlsx,KO,2009-01-01,alpha,RM,SRM,0:09:56,NA,0,14.1
2023-01-23,2023-01-24_GN_RSB-1,2023-01-24_GN_RSB_Clean.xlsx,EC,2009-01-01,sub,GN,RSB,0:10:05,NA,0,14.1
2023-01-23,2023-01-24_GN_RSB-2,2023-01-24_GN_RSB_Clean.xlsx,DD,2008-01-01,alpha,GN,RSB,0:06:11,NA,0,15.1
2023-01-24,2023-01-24_GN_RSB-10,2023-01-24_GN_RSB_Clean.xlsx,DD,2008-01-01,alpha,GN,RSB,0:09:24,UW,0,15.1
2023-01-24,2023-01-24_GN_RSB-11,2023-01-24_GN_RSB_Clean.xlsx,EC,2009-01-01,sub,GN,RSB,0:10:07,NA,0,14.1
2023-01-24,2023-01-24_GN_RSB-11,2023-01-24_GN_RSB_Clean.xlsx,EC,2009-01-01,sub,GN,RSB,0:10:07,UW,0,14.1
2023-01-24,2023-01-24_GN_RSB-11,2023-01-24_GN_RSB_Clean.xlsx,EC,2009-01-01,sub,GN,RSB,0:10:07,UW,0,14.1
2023-01-24,2023-01-24_GN_RSB-12,2023-01-24_GN_RSB_Clean.xlsx,TD,2012-10-23,sub,GN,RSB,0:10:00,UW,0,10.3
2023-01-24,2023-01-24_GN_RSB-13,2023-01-24_GN_RSB_Clean.xlsx,DD,2008-01-01,alpha,GN,RSB,0:09:47,NA,0,15.1
2023-01-24,2023-01-24_GN_RSB-14,2023-01-24_GN_RSB_Clean.xlsx,EC,2009-01-01,sub,GN,RSB,0:09:51,NA,0,14.1
2023-01-24,2023-01-24_GN_RSB-14,2023-01-24_GN_RSB_Clean.xlsx,EC,2009-01-01,sub,GN,RSB,0:09:51,UW,0,14.1
2023-01-24,2023-01-24_GN_RSB-15,2023-01-24_GN_RSB_Clean.xlsx,DD,2008-01-01,alpha,GN,RSB,0:09:39,NA,0,15.1
2023-01-24,2023-01-24_GN_RSB-16,2023-01-24_GN_RSB_Clean.xlsx,TD,2012-10-23,sub,GN,RSB,0:09:58,NA,0,10.3
2023-01-24,2023-01-24_GN_RSB-17,2023-01-24_GN_RSB_Clean.xlsx,DD,2008-01-01,alpha,GN,RSB,0:09:44,NA,0,15.1
2023-01-24,2023-01-24_GN_RSB-18,2023-01-24_GN_RSB_Clean.xlsx,EC,2009-01-01,sub,GN,RSB,0:09:55,NA,0,14.1
2023-01-24,2023-01-24_GN_RSB-19,2023-01-24_GN_RSB_Clean.xlsx,TD,2012-10-23,sub,GN,RSB,0:10:53,UW,0,10.3
2023-01-24,2023-01-24_GN_RSB-3,2023-01-24_GN_RSB_Clean.xlsx,TD,2012-10-23,sub,GN,RSB,0:09:34,NA,0,10.3
2023-01-24,2023-01-24_GN_RSB-4,2023-01-24_GN_RSB_Clean.xlsx,DD,2008-01-01,alpha,GN,RSB,0:09:49,NA,0,15.1
2023-01-24,2023-01-24_GN_RSB-5,2023-01-24_GN_RSB_Clean.xlsx,EC,2009-01-01,sub,GN,RSB,0:09:59,NA,0,14.1
2023-01-24,2023-01-24_GN_RSB-6,2023-01-24_GN_RSB_Clean.xlsx,TD,2012-10-23,sub,GN,RSB,0:10:04,NA,0,10.3
2023-01-24,2023-01-24_GN_RSB-7,2023-01-24_GN_RSB_Clean.xlsx,DD,2008-01-01,alpha,GN,RSB,0:10:02,NA,0,15.1
2023-01-24,2023-01-24_GN_RSB-8,2023-01-24_GN_RSB_Clean.xlsx,TD,2012-10-23,sub,GN,RSB,0:10:09,NA,0,10.3
2023-01-24,2023-01-24_GN_RSB-8,2023-01-24_GN_RSB_Clean.xlsx,TD,2012-10-23,sub,GN,RSB,0:10:09,UW,0,10.3
2023-01-24,2023-01-24_GN_RSB-9,2023-01-24_GN_RSB_Clean.xlsx,EC,2009-01-01,sub,GN,RSB,0:09:54,NA,0,14.1
2023-01-25,2023-01-25_GN_SRM-1,2023-01-25_GN_SRM_Clean.xlsx,EC,2009-01-01,sub,GN,SRM,0:09:58,NA,0,14.1
2023-01-25,2023-01-25_GN_SRM-10,2023-01-25_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,0:10:02,NA,0,15.1
2023-01-25,2023-01-25_GN_SRM-11,2023-01-25_GN_SRM_Clean.xlsx,EC,2009-01-01,sub,GN,SRM,0:09:55,NA,0,14.1
2023-01-25,2023-01-25_GN_SRM-12,2023-01-25_GN_SRM_Clean.xlsx,TD,2012-10-23,sub,GN,SRM,0:10:22,NA,0,10.3
2023-01-25,2023-01-25_GN_SRM-2,2023-01-25_GN_SRM_Clean.xlsx,TD,2012-10-23,sub,GN,SRM,0:09:55,NA,0,10.3
2023-01-25,2023-01-25_GN_SRM-3,2023-01-25_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,0:09:58,NA,0,15.1
2023-01-25,2023-01-25_GN_SRM-3,2023-01-25_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,0:09:58,UW,0,15.1
2023-01-25,2023-01-25_GN_SRM-4,2023-01-25_GN_SRM_Clean.xlsx,EC,2009-01-01,sub,GN,SRM,0:09:58,UW,0,14.1
2023-01-25,2023-01-25_GN_SRM-5,2023-01-25_GN_SRM_Clean.xlsx,TD,2012-10-23,sub,GN,SRM,0:09:56,NA,0,10.3
2023-01-25,2023-01-25_GN_SRM-5,2023-01-25_GN_SRM_Clean.xlsx,TD,2012-10-23,sub,GN,SRM,0:09:56,UW,0,10.3
2023-01-25,2023-01-25_GN_SRM-6,2023-01-25_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,0:09:58,NA,0,15.1
2023-01-25,2023-01-25_GN_SRM-6,2023-01-25_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,0:09:58,UW,0,15.1
2023-01-25,2023-01-25_GN_SRM-6,2023-01-25_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,0:09:58,UW,0,15.1
2023-01-25,2023-01-25_GN_SRM-7,2023-01-25_GN_SRM_Clean.xlsx,EC,2009-01-01,sub,GN,SRM,0:09:56,NA,0,14.1
2023-01-25,2023-01-25_GN_SRM-8,2023-01-25_GN_SRM_Clean.xlsx,DD,2008-01-01,alpha,GN,SRM,0:10:06,NA,0,15.1
2023-01-25,2023-01-25_GN_SRM-9,2023-01-25_GN_SRM_Clean.xlsx,TD,2012-10-23,sub,GN,SRM,0:09:55,NA,0,10.3
2023-01-26,2023-01-26_LV_SRM-1,2023-01-26_LV_SRM_Clean.xlsx,BY,2003-01-01,alpha,LV,SRM,0:09:55,NA,0,20.1
2023-01-26,2023-01-26_LV_SRM-2,2023-01-26_LV_SRM_Clean.xlsx,SB,2014-12-02,sub,LV,SRM,0:10:15,UW,0,8.2
2023-01-26,2023-01-26_LV_SRM-2,2023-01-26_LV_SRM_Clean.xlsx,SB,2014-12-02,sub,LV,SRM,0:10:15,UW,0,8.2
2023-01-26,2023-01-26_LV_SRM-2,2023-01-26_LV_SRM_Clean.xlsx,SB,2014-12-02,sub,LV,SRM,0:10:15,UW,0,8.2
2023-01-27,2023-01-27_LV_RSB-1,2023-01-27_LV_RSB_Clean.xlsx,BY,2003-01-01,alpha,LV,RSB,0:09:24,NA,0.03,20.1
2023-01-27,2023-01-27_LV_RSB-10,2023-01-27_LV_RSB_Clean.xlsx,SB,2014-12-02,sub,LV,RSB,0:09:52,NA,0.03,8.2
2023-01-27,2023-01-27_LV_RSB-11,2023-01-27_LV_RSB_Clean.xlsx,BY,2003-01-01,alpha,LV,RSB,0:09:53,NA,0.03,20.1
2023-01-27,2023-01-27_LV_RSB-11,2023-01-27_LV_RSB_Clean.xlsx,BY,2003-01-01,alpha,LV,RSB,0:09:53,UW,0.03,20.1
2023-01-27,2023-01-27_LV_RSB-12,2023-01-27_LV_RSB_Clean.xlsx,SB,2014-12-02,sub,LV,RSB,0:10:09,NA,0.03,8.2
2023-01-27,2023-01-27_LV_RSB-13,2023-01-27_LV_RSB_Clean.xlsx,BY,2003-01-01,alpha,LV,RSB,0:10:17,NA,0.03,20.1
2023-01-27,2023-01-27_LV_RSB-14,2023-01-27_LV_RSB_Clean.xlsx,SB,2014-12-02,sub,LV,RSB,0:10:08,NA,0.03,8.2
2023-01-27,2023-01-27_LV_RSB-2,2023-01-27_LV_RSB_Clean.xlsx,SB,2014-12-02,sub,LV,RSB,0:09:52,NA,0.03,8.2
